terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
d3,Ka,vv,N,3.0,3.0,9.0,3.0,9.0,NULL,9.0,NULL,9.0,NULL,9.0,NULL,9.0,NULL,9.0,NULL,3.0
d3,Ka,vv,snmin,2.5,2.0,-6.5,-6.0,-9.5,NULL,-12.0,NULL,-13.5,NULL,-14.0,NULL,-16.0,NULL,-21.5,NULL,-22.5
d3,Ka,vv,snmax,21.0,6.0,1.5,-3.5,-1.5,NULL,-2.5,NULL,-4.5,NULL,-6.5,NULL,-9.0,NULL,-12.0,NULL,-17.5
d3,Ka,hv,N,1.0,3.0,3.0,3.0,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,NULL
d3,Ka,hv,snmin,-18.0,-13.0,-19.0,-20.0,-17.0,NULL,-17.5,NULL,-19.5,NULL,-26.5,NULL,-25.5,NULL,-30.0,NULL,NULL
d3,Ka,hv,snmax,-18.0,-12.5,-14.5,-15.0,-13.5,NULL,-14.0,NULL,-15.0,NULL,-13.5,NULL,-17.0,NULL,-22.0,NULL,NULL
d3,Ka,hh,N,2.0,2.0,6.0,2.0,6.0,NULL,6.0,NULL,6.0,NULL,6.0,NULL,6.0,NULL,6.0,NULL,3.0
d3,Ka,hh,snmin,20.5,2.5,-6.5,-6.0,-9.5,NULL,-12.0,NULL,-14.0,NULL,-18.0,NULL,-18.5,NULL,-24.0,NULL,-27.5
d3,Ka,hh,snmax,21.0,6.0,1.5,-2.5,-3.0,NULL,-5.0,NULL,-6.0,NULL,-7.5,NULL,-10.0,NULL,-15.0,NULL,-21.0
d3,L,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,L,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,vv,N,1.0,1.0,1.0,1.0,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,NULL
d3,W,vv,snmin,4.5,3.5,0.0,0.0,-1.5,NULL,0.0,NULL,-1.5,NULL,-1.5,NULL,-3.5,NULL,-5.0,NULL,NULL
d3,W,vv,snmax,4.5,3.5,0.0,0.0,-1.5,NULL,0.0,NULL,-1.5,NULL,-1.5,NULL,-3.5,NULL,-5.0,NULL,NULL
d3,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,Ku,vv,N,2.0,2.0,4.0,2.0,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,2.0
d3,Ku,vv,snmin,28.5,3.0,-5.0,-0.5,-7.0,NULL,-7.5,NULL,-6.0,NULL,-10.0,NULL,-12.0,NULL,-15.5,NULL,1.5
d3,Ku,vv,snmax,33.5,8.0,3.5,2.0,0.5,NULL,-0.5,NULL,-3.0,NULL,-2.0,NULL,-1.5,NULL,0.0,NULL,1.5
d3,Ku,hv,N,NULL,1.0,2.0,2.0,1.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,NULL
d3,Ku,hv,snmin,NULL,-6.5,-9.5,-11.5,-11.5,NULL,-13.5,NULL,-15.5,NULL,-21.0,NULL,-21.5,NULL,-28.0,NULL,NULL
d3,Ku,hv,snmax,NULL,-6.5,-7.5,-11.0,-11.5,NULL,-11.5,NULL,-13.5,NULL,-13.0,NULL,-19.0,NULL,-22.5,NULL,NULL
d3,Ku,hh,N,2.0,2.0,4.0,2.0,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,2.0
d3,Ku,hh,snmin,26.5,2.5,-5.0,0.0,-5.0,NULL,-4.5,NULL,-6.0,NULL,-14.0,NULL,-14.5,NULL,-21.0,NULL,2.0
d3,Ku,hh,snmax,34.0,9.0,3.5,1.0,1.5,NULL,-1.0,NULL,-3.0,NULL,-2.0,NULL,-0.5,NULL,0.0,NULL,2.5
d3,S,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,S,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,X,vv,N,2.0,NULL,4.0,2.0,4.0,NULL,4.0,NULL,4.0,NULL,3.0,NULL,4.0,NULL,4.0,NULL,2.0
d3,X,vv,snmin,22.5,NULL,-11.5,-8.5,-12.5,NULL,-13.5,NULL,-15.0,NULL,-16.5,NULL,-20.5,NULL,-24.0,NULL,-31.5
d3,X,vv,snmax,26.5,NULL,-5.5,-7.5,-6.5,NULL,-10.0,NULL,-11.5,NULL,-14.5,NULL,-17.5,NULL,-21.5,NULL,-27.5
d3,X,hv,N,NULL,NULL,2.0,2.0,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,NULL
d3,X,hv,snmin,NULL,NULL,-15.0,-18.0,-18.5,NULL,-19.0,NULL,-22.0,NULL,-26.5,NULL,-30.5,NULL,-34.0,NULL,NULL
d3,X,hv,snmax,NULL,NULL,-14.5,-17.5,-16.0,NULL,-18.0,NULL,-21.5,NULL,-24.0,NULL,-28.5,NULL,-32.5,NULL,NULL
d3,X,hh,N,2.0,NULL,4.0,2.0,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,2.0
d3,X,hh,snmin,22.5,NULL,-11.5,-9.0,-12.5,NULL,-16.0,NULL,-18.0,NULL,-21.0,NULL,-24.5,NULL,-30.5,NULL,-37.0
d3,X,hh,snmax,26.5,NULL,-5.5,-7.5,-7.5,NULL,-10.5,NULL,-14.0,NULL,-16.5,NULL,-19.5,NULL,-25.5,NULL,-34.5
d3,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3,C,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ka,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,L,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,Ku,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,S,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-17.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20.5,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-15.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,X,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20.5,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-14.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-19.0,NULL,NULL,NULL,NULL,NULL,NULL
c2,C,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-12.0,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ka,vv,N,NULL,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0
a2,Ka,vv,snmin,NULL,NULL,-7.5,NULL,-7.5,NULL,-8.0,NULL,-8.5,NULL,-9.0,NULL,-11.0,NULL,-12.5,NULL,-16.0
a2,Ka,vv,snmax,NULL,NULL,-6.5,NULL,-7.0,NULL,-7.5,NULL,-8.5,NULL,-9.0,NULL,-10.5,NULL,-12.0,NULL,-15.0
a2,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ka,hh,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0
a2,Ka,hh,snmin,NULL,NULL,-8.0,NULL,-8.0,NULL,-8.5,NULL,-9.0,NULL,-9.5,NULL,-11.0,NULL,-12.5,NULL,-15.0
a2,Ka,hh,snmax,NULL,NULL,-8.0,NULL,-8.0,NULL,-8.5,NULL,-9.0,NULL,-9.5,NULL,-11.0,NULL,-12.5,NULL,-15.0
a2,L,vv,N,70.0,70.0,200.0,199.0,200.0,NULL,68.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,vv,snmin,-1.5,-7.0,-10.5,-20.5,-21.5,NULL,-20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,vv,snmax,11.0,9.5,5.0,0.5,-2.0,NULL,-7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hv,N,70.0,70.0,74.0,83.0,98.0,NULL,70.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hv,snmin,-23.0,-25.0,-27.0,-29.5,-31.0,NULL,-34.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hv,snmax,-12.5,-13.0,-14.5,-17.5,-19.0,NULL,-20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hh,N,70.0,70.0,200.0,200.0,200.0,NULL,70.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hh,snmin,-3.5,-7.0,-12.5,-19.0,-19.0,NULL,-18.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,L,hh,snmax,11.0,7.0,6.0,1.0,-2.0,NULL,-8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ku,vv,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,NULL
a2,Ku,vv,snmin,NULL,NULL,-5.5,NULL,-6.5,NULL,-7.5,NULL,-9.5,NULL,-11.5,NULL,-14.0,NULL,-17.5,NULL,NULL
a2,Ku,vv,snmax,NULL,NULL,-5.5,NULL,-6.5,NULL,-7.5,NULL,-9.5,NULL,-11.5,NULL,-14.0,NULL,-17.5,NULL,NULL
a2,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,Ku,hh,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,NULL
a2,Ku,hh,snmin,NULL,NULL,-5.5,NULL,-6.0,NULL,-7.0,NULL,-8.0,NULL,-10.0,NULL,-13.0,NULL,-16.0,NULL,NULL
a2,Ku,hh,snmax,NULL,NULL,-5.5,NULL,-6.0,NULL,-7.0,NULL,-8.0,NULL,-10.0,NULL,-13.0,NULL,-16.0,NULL,NULL
a2,S,vv,N,98.0,71.0,228.0,201.0,229.0,NULL,96.0,NULL,29.0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,vv,snmin,-10.0,-14.0,-15.5,-20.0,-19.5,NULL,-16.5,NULL,-18.0,NULL,-12.0,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,vv,snmax,11.5,8.0,6.0,2.0,0.5,NULL,-2.5,NULL,-4.5,NULL,-12.0,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,hv,N,98.0,70.0,135.0,132.0,184.0,NULL,98.0,NULL,28.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,hv,snmin,-25.0,-27.0,-26.5,-27.0,-29.5,NULL,-29.5,NULL,-29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,hv,snmax,-9.0,-11.0,-9.0,-14.5,-10.0,NULL,-11.5,NULL,-13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,hh,N,98.0,71.0,229.0,200.0,229.0,NULL,98.0,NULL,29.0,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL
a2,S,hh,snmin,-9.0,-14.0,-13.5,-19.0,-19.5,NULL,-17.0,NULL,-20.0,NULL,-17.5,NULL,NULL,NULL,NULL,NULL,NULL
