terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
g,Ku,vv,snmin,-1.0,-13.0,-11.0,NULL,-17.0,-17.0,-17.5,-17.5,-20.5,-19.5,-23.0,-19.0,-25.0,NULL,-24.5,-28.5,-25.0
g,Ku,vv,snmax,22.5,8.0,3.5,NULL,1.0,-7.0,0.0,-7.5,-11.0,-13.5,-1.5,-8.5,-7.0,NULL,-5.5,-22.0,-18.0
g,Ku,vv,countData,[ 1.  0.  0.  0.  2.  3.  4.  3.  5.  4.  0.  1.  1.  4.  0.  1.  1.  2.
  5.  6.  7.  3.  5.  8.  9.  6.  7. 14. 11.  9.  9. 10.  5.  2.  2.  3.
  5.  1.  3.  1.  0.  1.  0.  0.  0.  1.  1.  0.  2.],[1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 2. 0. 1. 0. 2. 0. 1. 0. 0.
 0. 2. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],[1. 2. 3. 5. 1. 2. 6. 0. 0. 3. 2. 3. 3. 4. 2. 4. 4. 1. 5. 2. 5. 4. 2. 4.
 3. 7. 3. 3. 5. 1. 1.],NULL,[ 1.  2.  1.  1.  0.  3.  0.  4.  6.  8.  2.  3.  5.  4.  6.  7.  6.  5.
  1.  5.  8.  4.  3.  5.  4.  4.  8.  8. 10.  7.  5. 10.  5.  8.  6.  4.
  1.  2.],[1. 0. 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 3. 0. 1. 2.],[2. 3. 1. 0. 2. 2. 2. 3. 5. 3. 0. 1. 2. 1. 5. 1. 4. 2. 2. 1. 0. 3. 2. 3.
 1. 1. 3. 5. 6. 3. 6. 6. 2. 2. 3. 2.],[1. 0. 0. 3. 2. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 2. 1. 1.],[2. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],[ 2.  0.  0.  0.  0.  2.  1.  2.  2.  3. 10.  6.  8.  6.  7.  5.  2.  4.
 10.  6.  9.  5. 11. 10.  7.  6.  8.  7.  7.  4.  3.  5.  9.  5.  3.  4.
  7.  4.  4.  5.  3.  4.  3.],[1. 1. 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 2.],[2. 0. 0. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1.],NULL,[ 1.  2.  0.  0.  0.  1.  1.  1.  0.  2.  0.  4.  2.  5.  6.  7.  5.  7.
  7. 11. 10. 12.  7.  8. 10.  2.  3.  8.  6.  7.  6.  5.  1.  3.  5.  3.
  5.  3.],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
g,Ku,hv,N,176.0,11.0,84.0,NULL,197.0,15.0,90.0,13.0,52.0,3.0,278.0,5.0,10.0,NULL,173.0,49.0,3.0
g,Ku,hv,snmin,-7.5,-18.5,-13.5,NULL,-23.0,-20.0,-20.5,-21.5,-27.5,-25.0,-30.0,-24.5,-28.0,NULL,-32.5,-31.5,-28.5
g,Ku,hv,snmax,13.5,-8.5,-0.5,NULL,-2.0,-11.5,-2.5,-12.0,-16.5,-19.5,-4.0,-16.0,-16.0,NULL,-3.5,-22.5,-26.0
g,Ku,hv,countData,[ 2.  1.  2.  1.  0.  5.  2.  4.  2.  5.  9.  8.  6.  7.  7. 10. 11. 11.
  6.  4.  2.  3.  2.  3.  3.  2.  9.  5.  5.  8.  7.  1.  6.  3.  2.  4.
  0.  3.  1.  2.  0.  1.  1.],[1. 1. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 1. 1.],[2. 1. 6. 3. 4. 2. 2. 3. 2. 1. 4. 2. 7. 6. 2. 0. 0. 3. 5. 4. 3. 2. 5. 2.
 4. 5. 3. 1.],NULL,[ 1.  1.  2.  4.  4.  2.  1.  3.  4.  3.  6.  6. 12.  6.  6.  9.  7.  7.
 11.  2.  8.  9.  6.  6. 10.  1.  6.  4.  4.  3.  1.  2.  4.  2.  4.  3.
  7.  3.  7.  2.  4.  1.  3.],[2. 1. 1. 1. 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 2. 2. 1.],[2. 1. 2. 1. 1. 4. 1. 2. 4. 2. 0. 4. 3. 2. 3. 3. 3. 3. 1. 4. 2. 0. 0. 0.
 2. 1. 5. 3. 6. 8. 7. 3. 1. 0. 2. 2. 2.],[1. 3. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 3.],[ 2.  0.  3.  0.  4.  4. 10.  4.  7.  8.  2.  1.  0.  0.  0.  0.  1.  3.
  1.  1.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],[ 1.  0.  3.  2.  1.  4.  8. 13. 17.  7.  7. 12.  8.  6. 11.  3.  2.  5.
  6.  7. 10. 11. 10.  3.  6. 10.  7.  7.  7.  9.  4.  7.  7.  8.  2.  3.
  2.  0.  1.  3.  2.  1.  4.  5.  3.  7.  5.  2.  3.  5.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1.],[2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2.],NULL,[1. 0. 0. 2. 1. 0. 1. 6. 4. 5. 5. 4. 2. 4. 4. 2. 6. 1. 5. 8. 4. 8. 7. 4.
 5. 2. 2. 5. 3. 5. 7. 6. 5. 3. 3. 5. 4. 6. 1. 6. 3. 5. 4. 1. 4. 1. 2. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[ 2.  1.  1.  4.  2.  4.  3. 11.  2.  2.  1.  0.  1.  4.  4.  2.  1.  3.
  1.],[1. 0. 1. 0. 0. 1.]
g,Ku,hh,N,212.0,63.0,91.0,NULL,225.0,57.0,90.0,15.0,52.0,3.0,395.0,52.0,10.0,NULL,197.0,49.0,3.0
g,Ku,hh,snmin,-3.5,-15.5,-10.0,NULL,-16.5,-17.5,-17.5,-19.0,-21.5,-21.5,-24.5,-20.5,-26.0,NULL,-29.5,-30.5,-24.5
g,Ku,hh,snmax,21.5,4.5,3.0,NULL,1.5,-4.0,0.0,-8.5,-12.5,-14.5,-1.5,-7.5,-8.0,NULL,-6.5,-18.0,-18.0
g,Ku,hh,countData,[ 1.  0.  0.  0.  0.  0.  2.  0.  1.  2.  3.  0.  6.  6.  5.  7.  1.  3.
  5.  3. 10.  6.  6.  7.  8. 11. 11. 13. 14.  7. 13. 10. 12.  3. 12.  6.
  3.  2.  1.  2.  1.  1.  2.  1.  0.  1.  0.  1.  1.  0.  1.  1.],[1. 1. 0. 0. 3. 0. 0. 0. 1. 0. 0. 0. 0. 1. 2. 1. 1. 2. 4. 5. 7. 0. 5. 6.
 9. 2. 5. 3. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1.],[2. 3. 3. 4. 3. 5. 6. 3. 4. 4. 2. 4. 3. 1. 2. 4. 3. 5. 3. 1. 4. 7. 4. 2.
 3. 4. 1. 1.],NULL,[ 1.  2.  2.  8.  4.  5.  2.  3.  6.  6.  9.  7. 14. 12. 14.  9.  6.  7.
  5.  6.  7. 14.  3.  7. 11.  9.  6.  7.  6.  8.  7.  4.  1.  3.  1.  2.
  0.  1.],[3. 1. 0. 0. 1. 0. 3. 4. 4. 2. 5. 3. 2. 2. 5. 3. 5. 1. 2. 0. 2. 4. 0. 1.
 0. 3. 1.],[3. 3. 3. 2. 5. 1. 0. 3. 0. 2. 3. 3. 3. 4. 2. 1. 2. 2. 2. 3. 0. 1. 1. 0.
 5. 3. 2. 5. 5. 6. 4. 5. 2. 1. 1. 2.],[1. 2. 2. 0. 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 2. 1. 1. 2.],[ 2.  3.  3.  5.  5. 10.  5.  4.  3.  3.  2.  0.  0.  0.  1.  2.  2.  0.
  2.],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],[ 2.  0.  3.  3.  1. 11. 10. 14. 13.  3. 10.  7. 11.  7. 25. 19. 11. 15.
 17. 11. 15. 18. 15.  9.  9.  9.  8.  7. 11. 10.  7. 11.  5.  9.  9.  6.
  7.  6.  5.  2.  5.  3.  7.  4.  4.  0.  1.],[2. 1. 2. 1. 0. 0. 1. 5. 4. 2. 4. 1. 5. 0. 3. 4. 4. 3. 1. 2. 0. 0. 3. 1.
 1. 0. 1. 1.],[3. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.],NULL,[ 1.  0.  0.  0.  0.  2.  0.  2.  2.  0.  2.  2.  1.  4.  2.  1.  2.  1.
  2.  4.  6.  7.  7.  5.  7. 10.  8.  8.  6.  6. 15. 11.  4.  8.  2.  6.
  5.  3.  8.  6.  6.  6.  6.  4.  5.  3.  1.],[1. 0. 0. 0. 0. 2. 0. 1. 0. 0. 2. 4. 4. 3. 3. 3. 2. 2. 6. 4. 2. 3. 3. 0.
 2. 2.],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.]
g,S,vv,N,91.0,NULL,56.0,NULL,91.0,NULL,59.0,NULL,NULL,NULL,125.0,NULL,NULL,NULL,98.0,NULL,3.0
g,S,vv,snmin,-1.0,NULL,-17.0,NULL,-20.5,NULL,-22.5,NULL,NULL,NULL,-28.5,NULL,NULL,NULL,-35.0,NULL,-32.0
g,S,vv,snmax,19.0,NULL,2.0,NULL,-2.5,NULL,-9.0,NULL,NULL,NULL,-13.5,NULL,NULL,NULL,-16.0,NULL,-27.0
g,S,vv,countData,[1. 1. 0. 1. 0. 0. 1. 1. 2. 2. 4. 2. 3. 2. 5. 5. 7. 6. 7. 2. 2. 5. 5. 2.
 4. 4. 3. 1. 2. 2. 1. 3. 0. 0. 2. 0. 1. 0. 1. 0. 0. 1.],NULL,[1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 3. 2. 0. 1. 2. 1. 4. 2. 5. 4. 2. 4. 4. 2.
 2. 1. 2. 3. 1. 2. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],NULL,[2. 0. 0. 0. 1. 1. 0. 1. 3. 2. 3. 2. 6. 5. 4. 3. 4. 4. 3. 3. 6. 3. 3. 8.
 4. 4. 4. 4. 1. 3. 2. 1. 0. 0. 0. 0. 1.],NULL,[2. 1. 1. 0. 1. 1. 0. 0. 0. 2. 0. 2. 5. 3. 9. 1. 5. 5. 2. 5. 1. 5. 3. 2.
 1. 0. 0. 2.],NULL,NULL,NULL,[ 2.  1.  0.  1.  1.  1.  0.  0.  0.  3.  4.  3.  3.  4.  8.  6.  4.  7.
 12. 14.  9. 11.  9.  6.  8.  2.  2.  1.  2.  1.],NULL,NULL,NULL,[ 1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  2.  1.  6.  3.  6.
  8.  9. 11. 12. 12.  7.  5.  1.  3.  3.  1.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  1.],NULL,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
g,S,hv,N,63.0,NULL,52.0,NULL,88.0,NULL,57.0,NULL,NULL,NULL,119.0,NULL,NULL,NULL,82.0,NULL,2.0
g,S,hv,snmin,-22.0,NULL,-31.5,NULL,-32.5,NULL,-34.5,NULL,NULL,NULL,-38.5,NULL,NULL,NULL,-42.0,NULL,-38.0
g,S,hv,snmax,-2.0,NULL,-16.0,NULL,-15.5,NULL,-21.0,NULL,NULL,NULL,-22.0,NULL,NULL,NULL,-26.5,NULL,-35.5
g,S,hv,countData,[1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 2. 1. 3. 0. 2. 0. 0. 0. 0. 2. 1. 2. 7. 2.
 4. 4. 7. 2. 3. 1. 2. 2. 2. 0. 1. 4. 2. 1. 0. 0. 2.],NULL,[1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 2. 1. 1. 0. 1. 2. 0. 3. 1. 4. 3. 3. 4.
 3. 3. 3. 5. 3. 3. 1. 2.],NULL,[1. 0. 1. 1. 0. 0. 2. 0. 1. 1. 0. 1. 1. 2. 6. 7. 5. 9. 7. 4. 2. 4. 3. 4.
 3. 7. 4. 1. 1. 6. 1. 0. 1. 1. 0. 1.],NULL,[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 2. 1. 3. 1. 4. 2. 3. 9. 3. 2. 5. 3. 4. 3.
 4. 2. 1. 2.],NULL,NULL,NULL,[ 1.  1.  0.  0.  1.  2.  1.  1.  0.  3.  3.  3.  1.  4.  6.  4.  5.  7.
 10.  3.  6.  8.  5.  5.  6.  4.  6.  5.  3.  7.  4.  3.  0.  1.],NULL,NULL,NULL,[1. 0. 2. 0. 0. 0. 1. 2. 2. 4. 1. 0. 2. 5. 1. 7. 4. 6. 5. 9. 3. 4. 4. 4.
 5. 1. 3. 3. 0. 1. 1. 1.],NULL,[1. 0. 0. 0. 0. 1.]
g,S,hh,N,99.0,NULL,56.0,NULL,100.0,NULL,60.0,NULL,NULL,NULL,147.0,NULL,NULL,NULL,97.0,NULL,2.0
g,S,hh,snmin,-1.0,NULL,-16.0,NULL,-20.5,NULL,-28.0,NULL,NULL,NULL,-30.0,NULL,NULL,NULL,-35.0,NULL,-28.5
g,S,hh,snmax,18.5,NULL,2.0,NULL,-3.0,NULL,-9.5,NULL,NULL,NULL,-11.5,NULL,NULL,NULL,-15.0,NULL,-28.5
g,S,hh,countData,[ 2.  0.  0.  1.  0.  0.  1.  1.  0.  5.  4.  1.  5.  2.  2.  6.  9. 10.
  3.  5.  6.  4.  2.  3.  4.  2.  2.  3.  2.  5.  1.  1.  0.  2.  2.  0.
  1.  0.  1.  0.  1.],NULL,[1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 5. 1. 5. 2. 3. 2. 3. 4. 3. 2. 0. 5. 5. 1.
 1. 2. 0. 3. 0. 1. 1. 0. 0. 0. 2. 0. 0. 1.],NULL,[ 1.  1.  0.  1.  1.  1.  1.  3.  0.  3. 10.  5.  6.  4.  4.  4.  1.  3.
  7.  3.  3.  7.  4.  6.  6.  3.  2.  3.  3.  0.  2.  0.  1.  0.  0.  1.],NULL,[1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 4. 2. 5. 3.
 0. 5. 2. 3. 9. 1. 3. 3. 6. 1. 3. 0. 1. 1.],NULL,NULL,NULL,[ 1.  1.  0.  0.  0.  1.  0.  0.  0.  1.  1.  4.  2.  5.  7.  4.  3.  5.
  9.  9.  6. 10. 10. 12. 11. 14.  5.  5.  6.  1.  3.  2.  2.  4.  1.  1.
  0.  1.],NULL,NULL,NULL,[ 1.  1.  0.  0.  2.  1.  0.  1.  0.  0.  2.  1.  3.  6.  3.  5.  6.  1.
 10.  7. 13.  7.  6.  8.  2.  2.  3.  3.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  1.],NULL,[2.]
g,X,vv,N,71.0,19.0,35.0,NULL,73.0,13.0,33.0,13.0,13.0,3.0,101.0,11.0,15.0,NULL,77.0,NULL,10.0
g,X,vv,snmin,-5.0,-16.0,-11.0,NULL,-21.0,-16.5,-29.5,-20.5,-28.0,-17.5,-28.5,-22.0,-30.0,NULL,-33.0,NULL,-37.5
g,X,vv,snmax,22.5,10.5,6.0,NULL,-0.5,-8.5,-8.5,-11.0,-10.5,-16.0,-10.0,-13.5,-9.5,NULL,-6.5,NULL,-3.5
g,X,vv,countData,[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 6. 0. 2. 1. 1. 1. 4. 4.
 2. 2. 0. 2. 5. 2. 2. 4. 1. 4. 1. 1. 0. 4. 2. 2. 4. 0. 1. 2. 1. 1. 1. 0.
 0. 0. 1. 1. 1. 0. 0. 2.],[1. 0. 0. 0. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0. 2. 0. 0. 1. 2. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 2. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 0. 1.],[1. 0. 2. 5. 5. 7. 2. 1. 0. 0. 1. 1. 0. 4. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],NULL,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 2. 1. 1. 0. 5. 4. 1. 7. 5. 5. 3. 1.
 1. 1. 4. 3. 2. 3. 2. 2. 2. 1. 0. 1. 2. 1. 5. 0. 2. 1.],[1. 2. 2. 0. 0. 1. 0. 1. 1. 1. 2. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 1. 2. 0. 4. 2. 3. 3. 0. 2. 4. 0. 0. 4. 3. 1. 0. 0. 0. 1.],[1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 2. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 0. 1. 1. 0. 0. 2. 0. 2.
 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 1.],[ 1.  0.  0.  0.  2.  0.  0.  1.  0.  1.  0.  0.  1.  2.  1.  3.  2.  1.
  2.  5.  3.  4.  6.  5.  4.  5. 10.  7.  4.  4.  3.  0.  2.  6.  6.  3.
  4.  3.],[1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 1.],[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 2. 0. 1. 0. 2. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1.],NULL,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 0. 0. 1. 3. 1. 0. 2. 0. 1. 4. 5.
 0. 2. 5. 3. 4. 6. 5. 5. 4. 2. 3. 5. 6. 2. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 1.],NULL,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 2. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
g,X,hv,N,54.0,10.0,20.0,NULL,79.0,13.0,27.0,13.0,29.0,3.0,121.0,8.0,8.0,NULL,76.0,26.0,3.0
g,X,hv,snmin,-4.5,-18.5,-15.0,NULL,-22.0,-22.0,-22.0,-28.0,-27.5,-24.5,-29.0,-25.5,-30.5,NULL,-36.5,-35.5,-34.5
g,X,hv,snmax,15.0,-11.5,-6.5,NULL,-8.0,-14.5,-14.5,-15.5,-18.0,-23.0,-14.5,-18.0,-17.5,NULL,-16.5,-24.0,-28.5
g,X,hv,countData,[1. 1. 0. 3. 3. 1. 0. 4. 1. 1. 6. 4. 3. 5. 6. 2. 3. 2. 1. 0. 0. 0. 1. 1.
 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 2. 1. 0. 0. 0. 1. 0. 0. 2. 1. 1.],[3. 1. 3. 2. 4. 0. 1. 3. 1. 1. 0. 0. 0. 0. 0. 0. 1.],NULL,[1. 0. 0. 2. 6. 3. 1. 3. 4. 4. 1. 3. 7. 5. 3. 5. 7. 5. 2. 1. 3. 3. 2. 2.
 2. 1. 1. 1. 1.],[1. 0. 0. 2. 1. 2. 0. 0. 1. 0. 1. 1. 1. 0. 2. 1.],[2. 0. 1. 2. 0. 2. 2. 1. 3. 5. 1. 0. 4. 2. 1. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 2. 0. 0. 1. 0. 1. 1. 0. 1. 1.
 1.],[2. 1. 2. 0. 0. 0. 0. 3. 4. 6. 3. 3. 0. 0. 1. 0. 0. 2. 1. 1.],[1. 1. 1.],[ 4.  4.  2.  0.  2.  4.  2.  3.  5. 10.  7. 12.  6.  2.  7.  3.  5.  3.
  3.  4.  4.  7.  6.  7.  3.  4.  1.  0.  0.  1.],[2. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1.],[2. 1. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 1.],NULL,[2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 3. 0. 1. 4. 0. 1. 2. 0. 3. 2. 3. 6.
 4. 4. 5. 3. 3. 3. 4. 6. 4. 1. 2. 3. 3. 0. 0. 1. 2.],[1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 5. 6. 1. 1. 1. 2. 3.],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
g,X,hh,N,101.0,54.0,37.0,NULL,111.0,48.0,36.0,13.0,38.0,3.0,236.0,54.0,16.0,NULL,87.0,11.0,12.0
g,X,hh,snmin,-5.0,-16.0,-19.0,NULL,-21.0,-18.5,-29.5,-19.5,-28.0,-19.0,-28.5,-22.0,-30.0,NULL,-33.0,-28.5,-38.0
g,X,hh,snmax,21.5,11.0,4.5,NULL,-4.0,-9.0,-10.0,-12.0,-10.5,-16.5,-8.5,-12.0,-9.5,NULL,-6.5,-17.5,-3.5
g,X,hh,countData,[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 6. 1. 0. 5. 7. 4. 4. 2.
 2. 4. 3. 4. 4. 7. 5. 4. 6. 7. 3. 4. 2. 2. 2. 0. 3. 1. 1. 0. 0. 0. 0. 1.
 0. 2. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 2. 1. 1. 1. 1. 0. 1. 0. 1. 1. 3.
 8. 2. 9. 1. 6. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1. 0. 6. 9. 5. 1.
 0. 0. 3. 0. 0. 2. 0. 0. 0. 3. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1.],NULL,[1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 4. 2. 3. 5. 4. 5. 6. 9. 4. 4. 6. 8. 6.
 6. 4. 5. 3. 5. 3. 1. 4. 5. 5. 0. 1.],[2. 1. 0. 1. 4. 5. 2. 3. 2. 3. 1. 3. 5. 2. 4. 1. 1. 2. 3. 2. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 2.
 1. 2. 1. 4. 1. 3. 3. 3. 4. 0. 3. 5. 1. 0. 0. 1.],[2. 2. 1. 0. 0. 1. 0. 0. 0. 1. 2. 2. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 2. 0. 0. 2. 3. 1. 1. 1. 1. 0. 4.
 2. 3. 4. 3. 2. 2. 0. 1. 0. 1. 0. 2.],[2. 0. 0. 0. 1.],[ 1.  0.  0.  0.  2.  0.  0.  1.  0.  2.  1.  4.  4.  8.  6. 11. 10. 14.
 14. 13. 20. 13. 17. 11. 11. 11.  4. 12.  7.  6.  6.  8.  3.  4.  4.  3.
  3.  0.  0.  1.  1.],[1. 5. 2. 1. 6. 3. 3. 2. 5. 5. 1. 3. 5. 5. 3. 1. 0. 0. 1. 1. 0. 1.],[1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 1. 0. 2. 0. 3. 0. 0. 1. 0. 1. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],NULL,[1. 0. 0. 1. 0. 0. 0. 1. 0. 2. 0. 1. 1. 2. 1. 1. 2. 2. 2. 2. 0. 3. 2. 3.
 3. 5. 6. 8. 7. 5. 2. 3. 5. 6. 2. 3. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 1. 2.],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
g,C,vv,N,130.0,NULL,97.0,NULL,124.0,NULL,104.0,NULL,NULL,NULL,171.0,NULL,NULL,NULL,103.0,NULL,2.0
g,C,vv,snmin,-1.0,NULL,-21.0,NULL,-25.0,NULL,-26.0,NULL,NULL,NULL,-33.5,NULL,NULL,NULL,-33.5,NULL,-25.5
g,C,vv,snmax,26.5,NULL,2.0,NULL,-1.5,NULL,-7.5,NULL,NULL,NULL,-11.0,NULL,NULL,NULL,-11.5,NULL,-25.0
g,C,vv,countData,[ 2.  3.  0.  1.  4.  4.  0.  2.  1.  9.  3.  4.  4.  7.  3.  5.  3.  3.
  6.  5.  8.  4. 11.  5.  6.  6.  3.  6.  3.  2.  0.  1.  1.  0.  2.  0.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.],NULL,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  1.  3.  1.  1.  3.  5.  2.
  5.  1.  5.  4.  5. 10.  7.  7. 11.  1.  0.  1.  2.  4.  2.  1.  1.  1.
  1.  2.  0.  0.  0.  0.  1.  2.  1.  1.  0.  1.],NULL,[ 1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  3.  1.  1.  3.  2.  0.  3.  2.
  2.  1.  3.  7.  7.  3.  6.  8.  8.  7.  4.  8.  4.  2.  6.  5. 10.  1.
  4.  0.  2.  3.  1.  1.  0.  0.  0.  0.  0.  1.],NULL,[ 1.  0.  2.  0.  0.  0.  3.  1.  0.  2.  2.  1.  0.  2.  1.  2.  3.  8.
